Date,Product,Region,Store Location,Initial Inventory,Restocks,Sales Impact,Current Inventory
5/4/2024,Espresso,South,Store D,413,119,68,212
5/5/2024,Cappuccino,West,Store B,311,38,135,304
5/5/2024,Latte,North,Store C,403,134,154,121
5/5/2024,Mocha,West,Store C,399,157,93,241
5/5/2024,Mocha,South,Store A,455,74,69,365
5/5/2024,Latte,West,Store A,334,186,72,194
5/5/2024,Latte,South,Store B,385,75,119,104
5/5/2024,Cappuccino,North,Store D,589,20,248,176
5/5/2024,Mocha,East,Store B,380,67,220,358
5/5/2024,Espresso,West,Store D,556,157,181,367
5/5/2024,Espresso,West,Store D,354,97,50,124
5/5/2024,Cappuccino,North,Store A,595,108,202,278
5/5/2024,Latte,North,Store C,474,191,247,335
5/5/2024,Latte,West,Store D,465,162,147,243
5/5/2024,Latte,North,Store B,492,173,58,227
5/5/2024,Latte,East,Store A,574,116,236,273
5/5/2024,Latte,East,Store A,465,187,136,312
5/5/2024,Latte,North,Store D,442,150,196,376
5/5/2024,Latte,South,Store C,490,65,62,174
5/5/2024,Espresso,East,Store A,443,149,79,284
5/5/2024,Mocha,East,Store A,388,122,97,271
5/5/2024,Cappuccino,North,Store B,592,114,93,233
5/5/2024,Espresso,South,Store B,533,175,227,212
5/5/2024,Mocha,West,Store B,520,31,90,210
5/5/2024,Cappuccino,East,Store B,548,158,69,352
5/6/2024,Cappuccino,South,Store C,308,118,89,349
5/6/2024,Latte,East,Store A,564,38,208,346
5/6/2024,Espresso,East,Store D,449,154,109,367
5/6/2024,Mocha,South,Store D,494,45,120,202
5/6/2024,Cappuccino,East,Store A,382,9,193,252
5/6/2024,Latte,East,Store A,561,106,171,317
5/6/2024,Mocha,West,Store B,308,105,50,105
5/6/2024,Mocha,North,Store C,402,5,233,144
5/6/2024,Cappuccino,North,Store A,477,69,189,349
5/6/2024,Latte,East,Store B,597,19,99,302
5/6/2024,Mocha,West,Store D,375,26,184,304
5/6/2024,Cappuccino,South,Store D,401,148,185,352
5/6/2024,Mocha,North,Store A,381,184,229,374
5/6/2024,Latte,West,Store B,592,178,69,166
5/6/2024,Espresso,North,Store C,304,88,172,344
5/6/2024,Cappuccino,North,Store D,442,7,83,234
5/6/2024,Mocha,South,Store B,465,160,198,386
5/6/2024,Espresso,South,Store D,349,75,98,289
5/6/2024,Espresso,East,Store D,513,168,116,141
5/6/2024,Espresso,South,Store C,583,155,62,100
5/6/2024,Espresso,South,Store C,385,84,249,161
5/6/2024,Espresso,South,Store A,436,45,168,100
5/6/2024,Mocha,South,Store A,534,22,218,309
5/6/2024,Espresso,East,Store D,505,85,109,288
5/7/2024,Espresso,North,Store D,364,81,209,151
5/7/2024,Cappuccino,North,Store A,471,158,246,327
5/7/2024,Mocha,South,Store B,315,40,224,105
5/7/2024,Latte,East,Store A,438,98,114,289
5/7/2024,Espresso,West,Store C,515,184,192,102
5/7/2024,Cappuccino,West,Store B,529,134,172,243
5/7/2024,Espresso,East,Store B,527,96,226,378
5/7/2024,Cappuccino,North,Store C,335,102,160,204
5/7/2024,Cappuccino,South,Store B,599,121,139,366
5/7/2024,Mocha,West,Store C,526,98,112,123
5/7/2024,Cappuccino,South,Store D,596,60,175,288
5/7/2024,Mocha,South,Store C,373,176,68,386
5/7/2024,Cappuccino,East,Store A,585,44,218,322
5/7/2024,Cappuccino,West,Store B,347,75,84,209
5/7/2024,Cappuccino,South,Store B,496,141,121,334
5/7/2024,Latte,West,Store D,534,30,192,396
5/7/2024,Espresso,East,Store B,357,3,105,204
5/7/2024,Latte,West,Store B,418,57,76,359
5/7/2024,Latte,East,Store A,570,103,96,274
5/7/2024,Mocha,West,Store D,577,77,211,354
5/7/2024,Espresso,North,Store D,459,122,59,203
5/7/2024,Espresso,East,Store A,553,84,161,159
5/7/2024,Espresso,East,Store A,450,166,211,231
5/7/2024,Espresso,East,Store A,401,123,203,176
5/8/2024,Mocha,North,Store B,417,57,229,125
5/8/2024,Cappuccino,East,Store A,373,191,137,152
5/8/2024,Espresso,West,Store C,531,124,186,295
5/8/2024,Espresso,South,Store C,460,117,121,192
5/8/2024,Espresso,South,Store C,557,24,128,263
5/8/2024,Latte,South,Store B,430,165,231,213
5/8/2024,Mocha,North,Store C,594,109,108,335
5/8/2024,Latte,West,Store C,545,69,69,125
5/8/2024,Cappuccino,South,Store B,429,160,59,233
5/8/2024,Cappuccino,East,Store C,322,154,109,179
5/8/2024,Cappuccino,West,Store A,437,37,164,325
5/8/2024,Espresso,North,Store B,473,179,93,282
5/8/2024,Mocha,East,Store D,436,83,52,119
5/8/2024,Latte,North,Store B,372,3,171,195
5/8/2024,Latte,North,Store D,531,93,176,356
5/8/2024,Mocha,North,Store A,558,65,148,398
5/8/2024,Cappuccino,North,Store A,444,175,134,336
5/8/2024,Cappuccino,North,Store D,359,159,147,313
5/8/2024,Cappuccino,South,Store A,322,21,189,157
5/8/2024,Cappuccino,West,Store C,397,196,141,166
5/8/2024,Latte,North,Store D,401,137,98,342
5/8/2024,Cappuccino,North,Store A,372,7,138,330
5/8/2024,Latte,East,Store C,417,195,51,317
5/8/2024,Latte,South,Store D,327,114,202,317
5/9/2024,Espresso,East,Store A,435,182,128,129
5/9/2024,Mocha,South,Store B,422,189,76,122
5/9/2024,Mocha,North,Store C,404,100,108,195
5/9/2024,Latte,South,Store D,500,178,193,207
5/9/2024,Cappuccino,South,Store B,470,4,169,165
5/9/2024,Cappuccino,East,Store D,392,27,221,271
5/9/2024,Latte,East,Store B,531,87,54,223
5/9/2024,Cappuccino,West,Store C,512,173,58,242
5/9/2024,Mocha,West,Store D,350,44,65,347
5/9/2024,Espresso,West,Store D,315,156,191,282
5/9/2024,Espresso,North,Store A,554,194,147,171
5/9/2024,Espresso,West,Store A,524,96,104,222
5/9/2024,Cappuccino,South,Store D,494,6,106,298
5/9/2024,Latte,North,Store A,535,147,205,340
5/9/2024,Mocha,South,Store C,580,0,183,395
5/9/2024,Cappuccino,West,Store D,472,174,60,151
5/9/2024,Cappuccino,North,Store A,331,0,88,345
5/9/2024,Mocha,South,Store A,472,41,68,299
5/9/2024,Espresso,East,Store D,442,46,215,149
5/9/2024,Latte,South,Store B,563,165,230,313
5/9/2024,Espresso,East,Store C,472,195,75,360
5/9/2024,Cappuccino,East,Store A,560,162,87,135
5/9/2024,Cappuccino,West,Store B,504,1,108,182
5/9/2024,Latte,West,Store A,527,63,127,183
5/10/2024,Cappuccino,West,Store B,384,171,90,305
5/10/2024,Latte,South,Store D,385,86,58,175
5/10/2024,Espresso,South,Store D,420,85,246,171
5/10/2024,Latte,South,Store A,310,84,121,162
5/10/2024,Latte,North,Store A,303,182,128,135
5/10/2024,Mocha,North,Store A,590,122,94,243
5/10/2024,Espresso,West,Store C,533,133,196,282
5/10/2024,Espresso,South,Store B,413,40,147,277
5/10/2024,Mocha,North,Store B,392,89,164,105
5/10/2024,Cappuccino,South,Store D,465,199,108,203
5/10/2024,Latte,West,Store B,375,29,221,263
5/10/2024,Latte,West,Store B,588,13,140,140
5/10/2024,Latte,South,Store A,474,128,94,112
5/10/2024,Latte,East,Store B,581,114,99,370
5/10/2024,Mocha,North,Store D,407,33,229,166
5/10/2024,Espresso,East,Store D,510,146,130,162
5/10/2024,Cappuccino,East,Store C,387,0,121,322
5/10/2024,Cappuccino,North,Store A,541,71,216,394
5/10/2024,Mocha,West,Store B,372,135,143,330
5/10/2024,Mocha,East,Store C,437,47,164,123
5/10/2024,Latte,South,Store C,498,28,132,143
5/10/2024,Cappuccino,East,Store B,466,172,96,270
5/10/2024,Mocha,West,Store A,518,102,242,372
5/10/2024,Espresso,West,Store B,493,156,60,230
5/11/2024,Cappuccino,South,Store D,502,149,131,330
5/11/2024,Cappuccino,East,Store D,474,39,157,162
5/11/2024,Espresso,North,Store C,386,82,59,324
5/11/2024,Espresso,East,Store B,301,19,185,173
5/11/2024,Mocha,South,Store D,485,36,146,222
5/11/2024,Mocha,West,Store A,572,59,202,252
5/11/2024,Latte,South,Store D,469,174,103,213
5/11/2024,Latte,West,Store D,513,107,107,324
5/11/2024,Mocha,South,Store D,380,56,229,297
5/11/2024,Latte,East,Store A,514,199,193,142
5/11/2024,Espresso,North,Store D,515,29,173,347
5/11/2024,Latte,South,Store A,575,115,223,220
5/11/2024,Espresso,North,Store C,361,93,167,187
5/11/2024,Latte,North,Store C,589,187,131,169
5/11/2024,Espresso,South,Store A,347,20,147,250
5/11/2024,Espresso,North,Store C,554,81,99,205
5/11/2024,Mocha,North,Store D,425,176,120,386
5/11/2024,Cappuccino,North,Store A,538,51,111,225
5/11/2024,Latte,South,Store B,309,195,69,108
5/11/2024,Espresso,South,Store D,385,134,58,335
5/11/2024,Espresso,South,Store C,597,82,202,275
5/11/2024,Espresso,South,Store B,583,151,147,153
5/11/2024,Latte,South,Store C,559,180,153,160
5/11/2024,Cappuccino,West,Store A,596,52,139,276
5/12/2024,Mocha,East,Store C,347,47,143,311
5/12/2024,Espresso,North,Store A,431,123,95,299
5/12/2024,Latte,East,Store D,557,55,150,143
5/12/2024,Cappuccino,North,Store D,397,110,202,292
5/12/2024,Latte,North,Store C,337,182,150,106
5/12/2024,Cappuccino,North,Store A,393,191,103,187
5/12/2024,Espresso,South,Store C,360,198,101,207
5/12/2024,Cappuccino,West,Store A,316,68,55,259
5/12/2024,Mocha,East,Store A,426,144,144,116
5/12/2024,Mocha,East,Store D,387,113,141,147
5/12/2024,Mocha,West,Store D,491,29,148,251
5/12/2024,Cappuccino,North,Store A,592,30,85,105
5/12/2024,Mocha,East,Store A,574,24,215,316
5/12/2024,Mocha,West,Store D,568,51,186,304
5/12/2024,Cappuccino,North,Store B,482,164,71,355
5/12/2024,Espresso,West,Store C,482,198,73,171
5/12/2024,Mocha,West,Store D,584,24,138,387
5/12/2024,Cappuccino,South,Store B,593,141,69,148
5/12/2024,Latte,East,Store C,491,182,115,149
5/12/2024,Espresso,East,Store C,387,129,173,366
5/12/2024,Espresso,West,Store D,427,149,212,360
5/12/2024,Mocha,West,Store A,409,13,123,325
5/12/2024,Espresso,East,Store D,553,19,192,233
5/12/2024,Mocha,North,Store C,463,79,195,319
5/13/2024,Cappuccino,North,Store D,353,180,95,288
5/13/2024,Mocha,East,Store B,390,168,149,284
5/13/2024,Latte,East,Store A,568,119,104,224
5/13/2024,Mocha,North,Store D,583,41,146,155
5/13/2024,Latte,West,Store D,458,117,115,323
5/13/2024,Cappuccino,West,Store D,339,130,236,246
5/13/2024,Latte,North,Store A,598,112,63,363
5/13/2024,Cappuccino,East,Store B,563,168,101,222
5/13/2024,Cappuccino,West,Store D,452,150,94,252
5/13/2024,Latte,South,Store C,320,184,109,113
5/13/2024,Latte,East,Store A,454,72,211,266
5/13/2024,Mocha,North,Store C,567,124,168,226
5/13/2024,Cappuccino,East,Store C,394,73,214,151
5/13/2024,Latte,West,Store D,536,6,83,135
5/13/2024,Cappuccino,West,Store C,303,100,73,225
5/13/2024,Mocha,West,Store C,330,2,119,383
5/13/2024,Latte,North,Store B,360,37,172,296
5/13/2024,Espresso,West,Store A,482,76,226,278
5/13/2024,Espresso,North,Store C,360,48,122,225
5/13/2024,Latte,North,Store A,313,94,77,131
5/13/2024,Espresso,East,Store B,561,69,170,268
5/13/2024,Cappuccino,West,Store D,480,173,119,293
5/13/2024,Latte,South,Store D,490,8,66,193
5/13/2024,Espresso,West,Store D,495,28,163,214
5/14/2024,Mocha,West,Store A,394,50,248,263
5/14/2024,Latte,East,Store C,488,54,104,270
5/14/2024,Latte,East,Store C,578,186,55,312
5/14/2024,Espresso,South,Store A,449,179,193,187
5/14/2024,Cappuccino,South,Store D,307,10,169,382
5/14/2024,Cappuccino,North,Store D,596,101,60,233
5/14/2024,Mocha,South,Store D,377,182,235,370
5/14/2024,Espresso,North,Store C,470,153,144,362
5/14/2024,Cappuccino,West,Store A,306,182,88,173
5/14/2024,Latte,North,Store B,341,25,107,258
5/14/2024,Espresso,North,Store A,413,6,208,158
5/14/2024,Espresso,West,Store A,411,34,131,124
5/14/2024,Espresso,South,Store C,320,173,100,186
5/14/2024,Cappuccino,West,Store C,394,180,82,361
5/14/2024,Cappuccino,South,Store D,545,139,190,289
5/14/2024,Espresso,West,Store D,489,13,59,292
5/14/2024,Latte,West,Store D,306,91,117,215
5/14/2024,Cappuccino,West,Store B,451,73,104,295
5/14/2024,Espresso,West,Store C,337,168,65,208
5/14/2024,Espresso,West,Store B,408,117,151,188
5/14/2024,Cappuccino,East,Store B,356,162,83,183
5/14/2024,Espresso,East,Store D,577,61,246,356
5/14/2024,Cappuccino,West,Store C,579,103,169,227
5/14/2024,Latte,East,Store D,452,182,76,190
5/15/2024,Cappuccino,North,Store A,555,147,157,313
5/15/2024,Cappuccino,North,Store B,394,84,103,322
5/15/2024,Cappuccino,East,Store A,463,171,168,274
5/15/2024,Cappuccino,North,Store B,553,77,145,185
5/15/2024,Mocha,West,Store A,311,70,235,183
5/15/2024,Mocha,South,Store D,340,188,90,377
5/15/2024,Espresso,East,Store D,464,3,160,120
5/15/2024,Latte,East,Store A,549,156,113,310
5/15/2024,Mocha,North,Store B,578,85,238,218
5/15/2024,Espresso,East,Store B,505,87,215,178
5/15/2024,Cappuccino,South,Store D,394,22,131,381
5/15/2024,Espresso,East,Store C,545,198,199,229
5/15/2024,Cappuccino,North,Store C,346,102,68,216
5/15/2024,Latte,West,Store C,326,136,213,302
5/15/2024,Cappuccino,South,Store A,359,36,123,313
5/15/2024,Espresso,South,Store B,497,37,83,382
5/15/2024,Cappuccino,West,Store D,454,54,109,133
5/15/2024,Cappuccino,North,Store D,385,115,84,346
5/15/2024,Latte,West,Store B,535,198,55,170
5/15/2024,Latte,East,Store C,449,46,183,263
5/15/2024,Espresso,North,Store B,488,118,94,359
5/15/2024,Espresso,East,Store D,576,0,91,316
5/15/2024,Latte,East,Store C,451,85,125,157
5/15/2024,Latte,East,Store D,495,50,140,173
5/16/2024,Mocha,West,Store C,590,13,137,201
5/16/2024,Mocha,North,Store D,336,24,104,113
5/16/2024,Espresso,East,Store C,317,89,64,179
5/16/2024,Mocha,East,Store A,326,129,111,395
5/16/2024,Latte,South,Store D,307,76,70,122
5/16/2024,Mocha,West,Store A,437,136,150,358
5/16/2024,Latte,East,Store B,436,125,154,260
5/16/2024,Mocha,South,Store C,553,1,186,323
5/16/2024,Espresso,East,Store A,463,72,163,275
5/16/2024,Cappuccino,North,Store C,574,126,174,107
5/16/2024,Cappuccino,West,Store C,521,54,145,351
5/16/2024,Latte,South,Store C,362,57,66,328
5/16/2024,Latte,East,Store A,522,43,196,202
5/16/2024,Espresso,North,Store A,349,12,217,255
5/16/2024,Cappuccino,West,Store C,483,187,196,273
5/16/2024,Mocha,East,Store C,392,25,246,337
5/16/2024,Espresso,East,Store B,521,161,225,133
5/16/2024,Mocha,East,Store C,368,86,68,111
5/16/2024,Cappuccino,North,Store D,333,152,200,157
5/16/2024,Cappuccino,South,Store C,581,139,103,240
5/16/2024,Mocha,South,Store C,519,53,123,325
5/16/2024,Cappuccino,East,Store C,489,18,214,121
5/16/2024,Mocha,North,Store B,518,4,181,248
5/16/2024,Espresso,East,Store A,353,191,72,324
5/17/2024,Espresso,East,Store A,578,25,127,387
5/17/2024,Espresso,South,Store C,482,191,210,334
5/17/2024,Espresso,East,Store C,443,22,130,220
5/17/2024,Cappuccino,East,Store D,517,185,97,336
5/17/2024,Latte,North,Store B,380,10,144,230
5/17/2024,Mocha,West,Store D,341,152,75,297
5/17/2024,Latte,South,Store D,343,92,221,245
5/17/2024,Cappuccino,North,Store D,393,95,173,159
5/17/2024,Mocha,North,Store A,467,135,167,163
5/17/2024,Cappuccino,North,Store D,423,127,149,184
5/17/2024,Latte,South,Store A,479,19,246,332
5/17/2024,Latte,East,Store B,430,123,128,297
5/17/2024,Mocha,East,Store C,476,46,65,343
5/17/2024,Espresso,South,Store A,303,138,130,290
5/17/2024,Espresso,North,Store B,571,27,201,113
5/17/2024,Espresso,North,Store B,328,183,196,214
5/17/2024,Latte,East,Store D,510,39,77,110
5/17/2024,Espresso,East,Store A,389,28,206,335
5/17/2024,Espresso,South,Store B,437,87,88,268
5/17/2024,Latte,West,Store C,354,142,57,353
5/17/2024,Cappuccino,North,Store B,464,121,101,398
5/17/2024,Espresso,North,Store A,324,175,65,183
5/17/2024,Espresso,East,Store A,325,187,78,282
5/17/2024,Mocha,West,Store A,351,106,238,328
5/18/2024,Latte,North,Store D,401,110,242,220
5/18/2024,Mocha,West,Store B,447,131,188,223
5/18/2024,Latte,North,Store A,464,168,235,209
5/18/2024,Latte,South,Store D,442,45,129,200
5/18/2024,Latte,East,Store A,468,194,182,171
5/18/2024,Espresso,South,Store D,409,62,211,177
5/18/2024,Latte,West,Store C,473,83,124,205
5/18/2024,Cappuccino,South,Store D,554,185,173,336
5/18/2024,Espresso,East,Store C,376,149,156,376
5/18/2024,Mocha,West,Store C,332,126,196,180
5/18/2024,Mocha,South,Store C,338,99,58,308
5/18/2024,Espresso,North,Store A,533,87,87,354
5/18/2024,Cappuccino,West,Store A,587,80,152,347
5/18/2024,Latte,North,Store C,313,182,158,110
5/18/2024,Mocha,North,Store D,383,38,82,357
5/18/2024,Mocha,South,Store A,474,134,217,316
5/18/2024,Latte,South,Store A,593,91,166,393
5/18/2024,Cappuccino,North,Store C,396,115,217,133
5/18/2024,Espresso,East,Store B,589,138,235,140
5/18/2024,Latte,East,Store D,467,172,147,368
5/18/2024,Mocha,North,Store B,388,190,204,156
5/18/2024,Espresso,West,Store D,377,156,172,148
5/18/2024,Latte,West,Store A,457,85,201,368
5/18/2024,Mocha,South,Store C,393,146,174,250
5/19/2024,Cappuccino,West,Store C,426,28,83,125
5/19/2024,Cappuccino,North,Store D,497,98,97,195
5/19/2024,Mocha,East,Store D,514,185,139,197
5/19/2024,Mocha,North,Store B,570,14,216,215
5/19/2024,Mocha,North,Store A,466,77,233,138
5/19/2024,Latte,North,Store D,518,43,158,383
5/19/2024,Latte,North,Store C,504,137,150,350
5/19/2024,Mocha,East,Store C,316,136,173,282
5/19/2024,Mocha,East,Store B,346,162,123,289
5/19/2024,Cappuccino,South,Store D,424,142,164,211
5/19/2024,Espresso,North,Store D,541,111,156,235
5/19/2024,Cappuccino,East,Store D,396,111,223,193
5/19/2024,Latte,West,Store B,533,11,179,283
5/19/2024,Espresso,North,Store D,578,122,213,353
5/19/2024,Mocha,North,Store C,323,160,136,373
5/19/2024,Latte,East,Store A,436,15,212,280
5/19/2024,Espresso,East,Store B,510,72,51,175
5/19/2024,Mocha,East,Store A,565,64,99,257
5/19/2024,Espresso,North,Store C,336,109,117,216
5/19/2024,Mocha,North,Store B,302,50,204,221
5/19/2024,Espresso,East,Store C,458,51,92,312
5/19/2024,Espresso,West,Store C,395,17,231,228
5/19/2024,Cappuccino,South,Store D,589,126,213,290
5/19/2024,Espresso,South,Store D,450,85,124,339
5/20/2024,Cappuccino,West,Store A,422,41,204,207
5/20/2024,Mocha,West,Store B,423,87,215,237
5/20/2024,Latte,East,Store B,533,88,189,195
5/20/2024,Espresso,South,Store C,372,181,75,231
5/20/2024,Latte,North,Store D,376,124,114,367
5/20/2024,Espresso,South,Store D,326,19,50,240
5/20/2024,Latte,South,Store D,418,181,180,358
5/20/2024,Espresso,East,Store C,489,111,66,369
5/20/2024,Cappuccino,East,Store D,512,186,189,377
5/20/2024,Cappuccino,East,Store A,324,52,51,164
5/20/2024,Espresso,North,Store B,347,103,249,242
5/20/2024,Espresso,West,Store A,541,40,167,128
5/20/2024,Latte,West,Store C,414,144,202,198
5/20/2024,Espresso,East,Store B,328,63,54,194
5/20/2024,Cappuccino,East,Store D,590,122,217,117
5/20/2024,Latte,West,Store A,506,58,162,254
5/20/2024,Espresso,South,Store D,449,169,204,129
5/20/2024,Mocha,East,Store B,416,102,122,257
5/20/2024,Latte,North,Store A,362,173,219,131
5/20/2024,Latte,West,Store A,463,173,199,258
5/20/2024,Latte,South,Store B,560,65,130,264
5/20/2024,Espresso,South,Store C,524,43,127,319
5/20/2024,Espresso,West,Store A,374,117,135,148
5/20/2024,Latte,West,Store C,515,44,173,254
5/21/2024,Mocha,East,Store C,511,115,51,381
5/21/2024,Latte,North,Store B,562,101,248,356
5/21/2024,Espresso,West,Store A,384,146,182,361
5/21/2024,Latte,West,Store B,585,35,138,327
5/21/2024,Espresso,West,Store C,596,121,205,330
5/21/2024,Espresso,East,Store A,478,16,61,108
5/21/2024,Espresso,South,Store A,413,161,228,325
5/21/2024,Latte,East,Store A,407,11,71,154
5/21/2024,Latte,South,Store C,521,194,159,249
5/21/2024,Cappuccino,South,Store B,432,118,102,255
5/21/2024,Cappuccino,South,Store D,380,92,249,300
5/21/2024,Espresso,East,Store B,304,187,122,274
5/21/2024,Espresso,North,Store C,398,37,154,237
5/21/2024,Cappuccino,North,Store D,367,87,64,179
5/21/2024,Cappuccino,West,Store A,477,126,181,319
5/21/2024,Cappuccino,West,Store A,328,145,69,205
5/21/2024,Mocha,West,Store A,301,58,156,158
5/21/2024,Latte,South,Store C,444,198,173,262
5/21/2024,Espresso,West,Store D,559,56,153,147
5/21/2024,Latte,East,Store B,341,137,67,287
5/21/2024,Latte,South,Store B,417,179,144,243
5/21/2024,Espresso,North,Store A,335,150,122,143
5/21/2024,Espresso,East,Store B,479,24,191,256
5/21/2024,Espresso,East,Store D,589,6,206,378
5/22/2024,Latte,East,Store B,567,169,193,118
5/22/2024,Latte,East,Store B,353,17,192,289
5/22/2024,Espresso,South,Store A,371,36,233,310
5/22/2024,Cappuccino,East,Store B,503,131,209,123
5/22/2024,Latte,West,Store D,420,6,50,325
5/22/2024,Cappuccino,East,Store B,555,139,197,335
5/22/2024,Latte,East,Store C,585,27,215,236
5/22/2024,Latte,West,Store A,441,160,80,252
