Date,Product,Quantity Sold,Sale Price,Region,Store Location,Promotions Applied,Sales Channel,Customer Count,Time of Day
4/20/2024,Espresso,75,4.05,East,Store C,No,Delivery,4,Afternoon
4/20/2024,Cappuccino,1,4.25,South,Store B,No,Delivery,4,Morning
4/20/2024,Cappuccino,95,5.42,South,Store D,No,In-store,3,Night
4/20/2024,Espresso,4,3.91,West,Store C,No,Online,1,Afternoon
4/20/2024,Espresso,69,4.25,South,Store A,Yes,Online,1,Morning
4/20/2024,Mocha,91,4.05,North,Store A,Yes,Delivery,1,Afternoon
4/20/2024,Cappuccino,10,4.33,North,Store C,Yes,Online,4,Afternoon
4/20/2024,Latte,55,4.8,South,Store A,Yes,Online,1,Evening
4/20/2024,Cappuccino,75,3.81,North,Store C,No,Online,1,Afternoon
4/20/2024,Mocha,85,4.79,South,Store D,Yes,Online,3,Morning
4/20/2024,Mocha,99,3.32,East,Store B,Yes,In-store,4,Night
4/21/2024,Mocha,35,5.01,East,Store C,No,In-store,3,Night
4/21/2024,Cappuccino,34,3.28,East,Store C,Yes,Online,4,Morning
4/21/2024,Espresso,59,3.98,North,Store C,No,Delivery,1,Evening
4/21/2024,Mocha,80,4.16,North,Store B,No,In-store,2,Morning
4/21/2024,Mocha,46,4.02,West,Store A,No,In-store,3,Afternoon
4/21/2024,Cappuccino,73,4.46,East,Store A,No,Delivery,1,Morning
4/21/2024,Cappuccino,61,4.5,West,Store B,No,Online,1,Night
4/21/2024,Latte,100,3.81,South,Store D,Yes,Delivery,4,Afternoon
4/21/2024,Cappuccino,56,3.98,East,Store C,Yes,Delivery,3,Night
4/21/2024,Espresso,61,3.39,South,Store C,Yes,In-store,1,Evening
4/21/2024,Cappuccino,90,4.84,North,Store B,Yes,In-store,1,Night
4/21/2024,Espresso,48,4.79,East,Store D,Yes,In-store,1,Evening
4/21/2024,Latte,93,3.04,South,Store D,No,Delivery,3,Morning
4/21/2024,Mocha,55,3.86,North,Store A,Yes,In-store,1,Evening
4/21/2024,Mocha,22,5.0,West,Store B,No,Online,3,Afternoon
4/21/2024,Cappuccino,28,4.53,East,Store B,No,Delivery,3,Evening
4/21/2024,Cappuccino,31,4.47,East,Store A,Yes,Delivery,4,Morning
4/21/2024,Latte,36,4.37,West,Store C,No,Delivery,4,Morning
4/21/2024,Espresso,12,3.68,West,Store C,No,Online,4,Afternoon
4/21/2024,Espresso,86,5.01,South,Store D,Yes,Delivery,4,Evening
4/21/2024,Latte,33,5.32,West,Store B,No,Online,3,Afternoon
4/21/2024,Mocha,81,4.11,North,Store C,No,In-store,2,Afternoon
4/21/2024,Latte,35,4.42,West,Store B,No,In-store,2,Morning
4/21/2024,Espresso,98,5.47,West,Store D,Yes,Delivery,2,Morning
4/22/2024,Espresso,34,3.87,East,Store A,No,Online,4,Night
4/22/2024,Mocha,17,4.11,East,Store C,No,Online,4,Evening
4/22/2024,Espresso,78,5.46,East,Store C,Yes,Delivery,1,Afternoon
4/22/2024,Cappuccino,56,4.64,North,Store B,Yes,Delivery,2,Afternoon
4/22/2024,Mocha,28,5.04,South,Store B,No,Delivery,2,Afternoon
4/22/2024,Espresso,80,3.93,East,Store B,Yes,Online,2,Afternoon
4/22/2024,Espresso,81,5.24,West,Store C,No,Online,1,Morning
4/22/2024,Mocha,29,4.57,West,Store D,No,Online,2,Night
4/22/2024,Latte,87,3.82,East,Store A,Yes,Delivery,3,Morning
4/22/2024,Latte,37,4.02,West,Store B,No,Delivery,1,Night
4/22/2024,Latte,50,4.36,East,Store C,No,In-store,2,Morning
4/22/2024,Latte,92,4.13,West,Store C,Yes,Delivery,3,Night
4/22/2024,Cappuccino,44,5.23,North,Store B,Yes,Online,4,Afternoon
4/22/2024,Latte,76,3.83,West,Store B,No,Delivery,3,Evening
4/22/2024,Espresso,10,5.28,South,Store A,Yes,Online,1,Night
4/22/2024,Mocha,83,4.49,East,Store A,Yes,Online,2,Morning
4/22/2024,Cappuccino,38,3.53,West,Store A,Yes,Online,3,Night
4/22/2024,Espresso,16,3.6,South,Store C,Yes,In-store,1,Morning
4/22/2024,Latte,51,4.76,East,Store C,No,Delivery,2,Morning
4/22/2024,Mocha,57,3.76,South,Store C,Yes,Online,2,Afternoon
4/22/2024,Cappuccino,47,4.46,East,Store D,No,In-store,1,Night
4/22/2024,Espresso,32,4.91,West,Store C,No,Online,3,Morning
4/22/2024,Cappuccino,66,3.23,South,Store B,Yes,Online,4,Evening
4/22/2024,Espresso,54,3.39,East,Store A,No,In-store,3,Night
4/23/2024,Latte,51,3.54,South,Store B,No,Online,2,Morning
4/23/2024,Mocha,47,4.89,East,Store C,No,In-store,3,Evening
4/23/2024,Espresso,51,3.33,West,Store A,No,Online,4,Evening
4/23/2024,Latte,22,3.98,West,Store C,No,In-store,2,Night
4/23/2024,Latte,15,3.32,South,Store D,No,Delivery,4,Night
4/23/2024,Cappuccino,61,3.19,South,Store D,No,Delivery,4,Evening
4/23/2024,Cappuccino,55,4.58,West,Store B,No,In-store,2,Morning
4/23/2024,Latte,30,4.43,West,Store D,Yes,Delivery,4,Morning
4/23/2024,Espresso,44,3.78,North,Store C,No,In-store,1,Night
4/23/2024,Latte,60,5.27,East,Store A,Yes,In-store,4,Evening
4/23/2024,Cappuccino,68,4.89,North,Store B,No,In-store,4,Night
4/23/2024,Latte,100,4.19,North,Store A,No,In-store,2,Night
4/23/2024,Espresso,97,3.61,South,Store C,No,Delivery,2,Afternoon
4/23/2024,Mocha,37,3.51,West,Store D,Yes,Delivery,4,Night
4/23/2024,Cappuccino,81,4.87,South,Store D,Yes,In-store,4,Morning
4/23/2024,Mocha,31,3.63,South,Store D,No,Delivery,4,Night
4/23/2024,Latte,6,5.5,South,Store C,No,Online,3,Afternoon
4/23/2024,Latte,7,5.04,North,Store C,No,In-store,3,Morning
4/23/2024,Latte,55,4.4,North,Store B,No,Online,1,Morning
4/23/2024,Cappuccino,59,3.38,East,Store D,No,Online,1,Morning
4/23/2024,Latte,23,4.01,North,Store C,Yes,In-store,2,Evening
4/23/2024,Latte,13,4.79,South,Store A,No,In-store,4,Morning
4/23/2024,Mocha,90,5.44,East,Store B,Yes,In-store,3,Night
4/23/2024,Latte,11,3.93,West,Store B,No,Delivery,3,Afternoon
4/24/2024,Espresso,7,5.33,South,Store C,Yes,Delivery,2,Morning
4/24/2024,Espresso,73,5.23,North,Store C,No,In-store,3,Morning
4/24/2024,Cappuccino,18,3.3,East,Store A,No,Delivery,3,Evening
4/24/2024,Espresso,19,3.28,West,Store D,Yes,Delivery,2,Afternoon
4/24/2024,Mocha,99,3.69,East,Store D,No,In-store,4,Evening
4/24/2024,Mocha,52,3.56,East,Store D,Yes,Online,4,Afternoon
4/24/2024,Latte,26,5.42,East,Store C,Yes,Delivery,2,Night
4/24/2024,Mocha,86,3.1,East,Store D,Yes,Delivery,1,Afternoon
4/24/2024,Latte,2,5.19,South,Store C,No,In-store,2,Night
4/24/2024,Latte,48,3.3,East,Store C,Yes,Delivery,1,Afternoon
4/24/2024,Espresso,100,5.41,South,Store C,Yes,Delivery,2,Afternoon
4/24/2024,Cappuccino,10,4.07,East,Store A,No,In-store,2,Evening
4/24/2024,Latte,50,4.89,West,Store C,Yes,In-store,2,Night
4/24/2024,Cappuccino,11,4.73,East,Store D,Yes,Online,2,Morning
4/24/2024,Mocha,57,5.3,East,Store A,No,Delivery,3,Afternoon
4/24/2024,Mocha,20,4.71,South,Store B,No,Online,4,Evening
4/24/2024,Latte,55,4.67,North,Store B,No,Online,1,Evening
4/24/2024,Mocha,72,4.36,West,Store C,Yes,In-store,1,Morning
4/24/2024,Espresso,49,4.86,North,Store D,Yes,Delivery,3,Afternoon
4/24/2024,Latte,43,4.95,West,Store D,No,In-store,2,Night
4/24/2024,Espresso,98,5.44,North,Store A,Yes,Delivery,4,Afternoon
4/24/2024,Cappuccino,48,3.72,West,Store B,No,Delivery,4,Evening
4/24/2024,Mocha,65,5.45,West,Store B,No,In-store,1,Evening
4/24/2024,Espresso,84,3.15,South,Store A,No,In-store,2,Morning
4/25/2024,Latte,62,3.17,East,Store A,No,Online,2,Morning
4/25/2024,Latte,26,3.54,East,Store A,No,Delivery,2,Evening
4/25/2024,Latte,79,3.35,East,Store B,Yes,Online,1,Evening
4/25/2024,Cappuccino,8,3.81,South,Store C,Yes,Online,3,Afternoon
4/25/2024,Latte,86,3.08,South,Store D,Yes,Delivery,1,Morning
4/25/2024,Espresso,48,4.65,South,Store B,No,Delivery,4,Night
4/25/2024,Espresso,89,3.75,West,Store D,No,Delivery,4,Night
4/25/2024,Espresso,81,4.56,West,Store A,No,Delivery,1,Night
4/25/2024,Latte,36,3.64,West,Store C,Yes,In-store,3,Afternoon
4/25/2024,Mocha,79,4.31,North,Store C,Yes,Online,4,Afternoon
4/25/2024,Espresso,6,4.88,North,Store A,No,Online,3,Evening
4/25/2024,Mocha,89,4.92,West,Store C,Yes,Online,3,Night
4/25/2024,Latte,95,4.81,North,Store B,No,In-store,4,Afternoon
4/25/2024,Espresso,46,3.45,South,Store C,No,In-store,3,Morning
4/25/2024,Mocha,82,4.67,South,Store A,No,In-store,1,Afternoon
4/25/2024,Latte,60,5.22,West,Store C,Yes,In-store,1,Morning
4/25/2024,Espresso,6,5.25,South,Store B,No,Online,3,Afternoon
4/25/2024,Espresso,28,3.15,West,Store C,No,Delivery,1,Night
4/25/2024,Mocha,9,3.92,West,Store B,No,Delivery,2,Night
4/25/2024,Cappuccino,59,3.27,East,Store B,No,In-store,2,Night
4/25/2024,Espresso,93,3.41,West,Store B,Yes,In-store,2,Evening
4/25/2024,Cappuccino,65,3.17,North,Store B,No,Online,4,Night
4/25/2024,Latte,32,3.24,South,Store D,No,Online,1,Afternoon
4/25/2024,Cappuccino,26,5.24,East,Store C,Yes,In-store,4,Morning
4/26/2024,Espresso,19,3.19,South,Store D,Yes,Online,4,Afternoon
4/26/2024,Espresso,91,4.41,North,Store B,No,Delivery,2,Afternoon
4/26/2024,Latte,54,3.28,South,Store C,Yes,Online,1,Evening
4/26/2024,Cappuccino,30,3.97,South,Store A,Yes,In-store,3,Evening
4/26/2024,Cappuccino,10,3.02,East,Store A,Yes,Delivery,4,Afternoon
4/26/2024,Mocha,75,3.09,South,Store B,No,Online,1,Night
4/26/2024,Latte,50,4.58,West,Store C,Yes,In-store,1,Night
4/26/2024,Espresso,89,3.28,South,Store B,Yes,Delivery,2,Morning
4/26/2024,Espresso,47,3.88,West,Store B,Yes,Delivery,3,Morning
4/26/2024,Cappuccino,86,4.92,West,Store B,No,Delivery,1,Night
4/26/2024,Espresso,62,4.05,North,Store A,Yes,Online,2,Afternoon
4/26/2024,Cappuccino,36,3.99,North,Store A,No,Online,4,Night
4/26/2024,Espresso,87,3.45,East,Store D,Yes,Delivery,4,Afternoon
4/26/2024,Espresso,87,3.92,North,Store B,No,In-store,3,Evening
4/26/2024,Espresso,36,5.47,North,Store D,No,In-store,1,Evening
4/26/2024,Espresso,37,4.72,East,Store A,No,Online,2,Evening
4/26/2024,Latte,65,4.37,West,Store D,No,In-store,4,Morning
4/26/2024,Latte,30,4.16,East,Store A,No,In-store,3,Morning
4/26/2024,Mocha,32,3.56,East,Store B,Yes,In-store,2,Evening
4/26/2024,Cappuccino,91,3.67,West,Store C,Yes,Online,3,Morning
4/26/2024,Latte,70,3.82,East,Store B,Yes,Online,1,Morning
4/26/2024,Cappuccino,35,3.09,West,Store A,Yes,Online,2,Afternoon
4/26/2024,Cappuccino,3,4.19,South,Store D,Yes,Delivery,3,Afternoon
4/26/2024,Espresso,43,5.33,West,Store D,No,Online,3,Morning
4/27/2024,Latte,53,3.61,West,Store D,No,In-store,1,Evening
4/27/2024,Espresso,24,5.28,South,Store B,No,In-store,1,Evening
4/27/2024,Cappuccino,72,3.8,North,Store C,Yes,In-store,3,Morning
4/27/2024,Cappuccino,38,3.89,North,Store D,Yes,In-store,1,Morning
4/27/2024,Cappuccino,68,3.87,North,Store A,No,Delivery,1,Night
4/27/2024,Latte,5,4.6,East,Store D,No,Online,1,Afternoon
4/27/2024,Espresso,37,5.03,South,Store D,Yes,In-store,2,Afternoon
4/27/2024,Cappuccino,28,5.46,North,Store D,Yes,Delivery,3,Evening
4/27/2024,Latte,32,4.41,North,Store B,Yes,In-store,4,Morning
4/27/2024,Cappuccino,22,5.46,West,Store D,No,Online,2,Afternoon
4/27/2024,Latte,84,3.99,North,Store C,Yes,In-store,2,Night
4/27/2024,Cappuccino,83,4.37,East,Store A,No,Delivery,1,Night
4/27/2024,Latte,3,5.0,West,Store A,Yes,Delivery,1,Afternoon
4/27/2024,Espresso,6,3.4,West,Store C,No,Online,1,Afternoon
4/27/2024,Cappuccino,74,4.93,North,Store B,No,In-store,3,Night
4/27/2024,Mocha,87,4.0,East,Store D,Yes,Delivery,2,Afternoon
4/27/2024,Latte,92,4.58,West,Store A,Yes,In-store,2,Night
4/27/2024,Latte,50,5.4,North,Store B,Yes,In-store,1,Night
4/27/2024,Cappuccino,10,3.04,South,Store A,No,Delivery,1,Morning
4/27/2024,Espresso,22,5.07,South,Store C,No,In-store,1,Night
4/27/2024,Latte,78,3.76,East,Store C,No,Delivery,4,Afternoon
4/27/2024,Cappuccino,57,4.5,North,Store D,Yes,Online,1,Night
4/27/2024,Cappuccino,73,5.07,South,Store C,No,In-store,2,Morning
4/27/2024,Mocha,91,3.68,East,Store A,Yes,Online,4,Night
4/28/2024,Mocha,39,3.79,North,Store D,No,Online,3,Evening
4/28/2024,Latte,99,5.37,East,Store A,Yes,Delivery,2,Morning
4/28/2024,Latte,39,4.35,South,Store A,No,Online,3,Afternoon
4/28/2024,Latte,4,3.57,East,Store D,No,In-store,3,Morning
4/28/2024,Latte,7,4.05,East,Store B,Yes,In-store,4,Afternoon
4/28/2024,Cappuccino,80,3.64,East,Store A,No,Online,2,Morning
4/28/2024,Espresso,75,5.49,East,Store A,Yes,Delivery,3,Night
4/28/2024,Cappuccino,51,3.82,East,Store D,Yes,Online,3,Afternoon
4/28/2024,Mocha,57,5.0,West,Store D,No,Delivery,4,Night
4/28/2024,Mocha,94,3.94,East,Store A,Yes,In-store,3,Evening
4/28/2024,Mocha,55,5.48,West,Store B,Yes,In-store,2,Afternoon
4/28/2024,Latte,26,4.3,East,Store A,No,Delivery,1,Morning
4/28/2024,Espresso,71,5.13,East,Store A,Yes,Online,3,Evening
4/28/2024,Mocha,46,3.6,North,Store D,Yes,In-store,2,Night
4/28/2024,Mocha,5,4.04,East,Store C,Yes,Online,4,Afternoon
4/28/2024,Latte,66,3.07,West,Store C,Yes,Online,4,Afternoon
4/28/2024,Espresso,8,3.05,North,Store B,Yes,Delivery,4,Morning
4/28/2024,Latte,99,4.17,West,Store C,Yes,In-store,4,Evening
4/28/2024,Espresso,87,3.27,East,Store A,Yes,In-store,3,Night
4/28/2024,Latte,66,3.41,North,Store B,Yes,In-store,4,Afternoon
4/28/2024,Espresso,41,5.25,South,Store D,Yes,Online,4,Evening
4/28/2024,Latte,44,4.99,East,Store A,Yes,In-store,4,Afternoon
4/28/2024,Espresso,54,3.52,East,Store A,No,Online,1,Night
4/28/2024,Cappuccino,35,4.58,North,Store D,No,Online,3,Night
4/29/2024,Mocha,1,4.89,North,Store D,No,In-store,2,Morning
4/29/2024,Mocha,73,4.08,East,Store B,No,Online,1,Morning
4/29/2024,Mocha,76,4.49,East,Store C,No,Delivery,1,Afternoon
4/29/2024,Cappuccino,58,5.28,West,Store A,No,In-store,2,Afternoon
4/29/2024,Espresso,87,4.53,North,Store B,No,Online,2,Morning
4/29/2024,Espresso,34,4.59,South,Store A,No,In-store,3,Morning
4/29/2024,Mocha,63,3.82,East,Store C,No,In-store,4,Afternoon
4/29/2024,Espresso,62,3.84,West,Store B,No,In-store,1,Afternoon
4/29/2024,Cappuccino,13,3.24,East,Store B,Yes,Online,4,Afternoon
4/29/2024,Cappuccino,89,5.28,West,Store C,No,In-store,1,Night
4/29/2024,Mocha,8,3.84,West,Store C,No,Delivery,2,Evening
4/29/2024,Espresso,31,3.77,East,Store A,Yes,In-store,3,Afternoon
4/29/2024,Mocha,11,3.98,North,Store A,Yes,Online,2,Night
4/29/2024,Mocha,85,4.81,South,Store C,No,Delivery,3,Evening
4/29/2024,Cappuccino,96,3.45,North,Store C,No,Online,4,Afternoon
4/29/2024,Cappuccino,70,5.15,North,Store A,Yes,Delivery,3,Morning
4/29/2024,Mocha,51,5.49,North,Store C,No,Delivery,4,Night
4/29/2024,Espresso,55,3.77,North,Store C,No,In-store,4,Morning
4/29/2024,Espresso,43,4.28,West,Store B,Yes,In-store,1,Night
4/29/2024,Cappuccino,16,4.68,South,Store D,Yes,In-store,3,Afternoon
4/29/2024,Cappuccino,40,4.48,West,Store C,Yes,Delivery,1,Evening
4/29/2024,Latte,29,4.99,West,Store D,No,In-store,4,Night
4/29/2024,Cappuccino,65,3.02,West,Store D,No,Online,1,Morning
4/29/2024,Latte,50,3.63,South,Store D,No,Online,1,Night
4/30/2024,Espresso,63,5.4,East,Store D,Yes,In-store,4,Evening
4/30/2024,Cappuccino,40,3.71,East,Store D,Yes,Delivery,3,Afternoon
4/30/2024,Cappuccino,96,3.39,West,Store D,Yes,Delivery,1,Evening
4/30/2024,Latte,60,4.54,West,Store D,Yes,In-store,3,Afternoon
4/30/2024,Latte,46,4.35,West,Store B,Yes,In-store,3,Evening
4/30/2024,Cappuccino,60,4.02,South,Store B,Yes,In-store,3,Afternoon
4/30/2024,Mocha,3,5.03,West,Store D,Yes,In-store,4,Evening
4/30/2024,Espresso,11,4.35,West,Store D,No,In-store,1,Morning
4/30/2024,Latte,18,5.19,West,Store B,No,Online,2,Evening
4/30/2024,Cappuccino,20,3.45,West,Store A,Yes,Online,1,Morning
4/30/2024,Espresso,14,4.43,North,Store D,Yes,Delivery,3,Evening
4/30/2024,Mocha,93,3.93,West,Store D,Yes,Delivery,4,Afternoon
4/30/2024,Latte,23,3.78,East,Store C,Yes,Online,2,Morning
4/30/2024,Espresso,74,3.62,West,Store C,No,Online,1,Evening
4/30/2024,Mocha,63,5.2,East,Store C,No,In-store,3,Morning
4/30/2024,Latte,28,3.88,North,Store B,Yes,Delivery,2,Morning
4/30/2024,Espresso,59,3.4,West,Store D,Yes,Online,4,Evening
4/30/2024,Mocha,45,5.4,South,Store B,No,In-store,3,Afternoon
4/30/2024,Cappuccino,47,3.84,South,Store B,No,In-store,1,Morning
4/30/2024,Mocha,19,5.22,South,Store D,Yes,Online,2,Afternoon
4/30/2024,Cappuccino,19,5.23,East,Store C,No,Delivery,2,Evening
4/30/2024,Espresso,89,3.39,North,Store B,No,Delivery,3,Afternoon
4/30/2024,Espresso,47,3.81,East,Store B,Yes,Delivery,1,Evening
4/30/2024,Latte,36,3.26,East,Store D,No,In-store,1,Evening
5/1/2024,Cappuccino,22,4.74,West,Store C,No,Delivery,1,Evening
5/1/2024,Cappuccino,87,3.84,North,Store D,No,Online,1,Night
5/1/2024,Latte,71,5.33,East,Store B,No,Online,3,Evening
5/1/2024,Latte,13,4.7,West,Store A,Yes,In-store,3,Afternoon
5/1/2024,Mocha,30,4.05,East,Store C,No,Delivery,3,Morning
5/1/2024,Cappuccino,87,4.78,South,Store A,Yes,Delivery,1,Afternoon
5/1/2024,Espresso,37,4.05,South,Store C,No,Online,3,Night
5/1/2024,Cappuccino,82,5.27,West,Store A,No,In-store,1,Night
5/1/2024,Espresso,48,3.89,South,Store D,No,In-store,1,Evening
5/1/2024,Cappuccino,57,3.66,West,Store A,No,Delivery,2,Evening
5/1/2024,Espresso,41,3.52,West,Store C,No,In-store,2,Morning
5/1/2024,Mocha,51,5.49,South,Store B,Yes,Online,4,Afternoon
5/1/2024,Latte,43,4.62,North,Store C,No,Delivery,1,Evening
5/1/2024,Mocha,11,3.98,South,Store D,Yes,Online,2,Morning
5/1/2024,Mocha,68,4.68,East,Store A,No,Delivery,3,Morning
5/1/2024,Espresso,48,4.02,North,Store D,No,Online,1,Evening
5/1/2024,Espresso,88,3.73,West,Store C,Yes,Delivery,3,Evening
5/1/2024,Mocha,24,4.12,East,Store A,No,Online,4,Evening
5/1/2024,Mocha,51,4.19,East,Store D,No,Online,3,Morning
5/1/2024,Cappuccino,67,3.09,South,Store A,No,Online,1,Afternoon
5/1/2024,Mocha,3,5.46,West,Store D,Yes,Delivery,1,Morning
5/1/2024,Cappuccino,22,5.39,South,Store C,No,Online,2,Night
5/1/2024,Latte,33,4.05,West,Store B,Yes,In-store,3,Morning
5/1/2024,Latte,24,4.58,West,Store B,Yes,Online,4,Evening
5/2/2024,Latte,96,5.34,West,Store A,Yes,In-store,3,Evening
5/2/2024,Cappuccino,79,3.19,North,Store C,Yes,In-store,2,Afternoon
5/2/2024,Espresso,15,3.23,West,Store D,No,Online,1,Morning
5/2/2024,Mocha,60,3.05,South,Store B,No,Online,4,Afternoon
5/2/2024,Cappuccino,33,3.33,North,Store C,No,In-store,2,Night
5/2/2024,Espresso,17,3.38,West,Store D,Yes,Online,2,Night
5/2/2024,Espresso,6,4.14,North,Store A,Yes,In-store,3,Morning
5/2/2024,Latte,73,4.29,East,Store C,No,In-store,4,Night
5/2/2024,Latte,86,5.29,North,Store D,No,In-store,3,Morning
5/2/2024,Cappuccino,12,5.1,North,Store C,Yes,Delivery,3,Afternoon
5/2/2024,Mocha,71,5.09,North,Store D,No,Online,3,Morning
5/2/2024,Mocha,29,3.6,South,Store D,No,Delivery,1,Afternoon
5/2/2024,Cappuccino,13,4.76,East,Store B,Yes,Delivery,4,Night
5/2/2024,Latte,88,4.06,North,Store D,Yes,In-store,4,Afternoon
5/2/2024,Latte,64,4.97,North,Store B,Yes,In-store,1,Morning
5/2/2024,Cappuccino,43,3.34,East,Store A,Yes,Delivery,3,Morning
5/2/2024,Latte,18,5.21,North,Store D,Yes,Delivery,1,Night
5/2/2024,Latte,64,5.32,South,Store C,No,Delivery,4,Night
5/2/2024,Latte,44,4.99,South,Store B,Yes,Online,4,Morning
5/2/2024,Espresso,29,3.43,North,Store D,No,Delivery,1,Evening
5/2/2024,Cappuccino,23,4.53,North,Store C,Yes,Delivery,1,Afternoon
5/2/2024,Cappuccino,73,4.81,East,Store D,No,Online,3,Afternoon
5/2/2024,Cappuccino,59,4.91,South,Store C,No,Online,1,Night
5/2/2024,Espresso,53,5.33,West,Store B,No,In-store,1,Night
5/3/2024,Cappuccino,49,3.05,North,Store A,No,Delivery,2,Afternoon
5/3/2024,Mocha,86,3.17,North,Store A,Yes,Online,3,Night
5/3/2024,Espresso,13,5.47,West,Store D,No,Online,4,Morning
5/3/2024,Latte,27,4.8,South,Store B,No,Delivery,2,Morning
5/3/2024,Espresso,2,5.04,West,Store D,Yes,Delivery,3,Afternoon
5/3/2024,Cappuccino,23,3.15,West,Store C,Yes,Delivery,3,Night
5/3/2024,Espresso,21,3.21,North,Store D,No,In-store,3,Morning
5/3/2024,Cappuccino,63,5.25,West,Store D,Yes,In-store,3,Evening
5/3/2024,Cappuccino,33,3.19,East,Store D,No,Online,2,Afternoon
5/3/2024,Mocha,92,5.41,West,Store D,Yes,In-store,4,Evening
5/3/2024,Espresso,91,5.38,East,Store D,Yes,Online,2,Evening
5/3/2024,Latte,8,4.16,East,Store D,Yes,Delivery,2,Evening
5/3/2024,Cappuccino,37,5.35,West,Store D,No,In-store,4,Evening
5/3/2024,Latte,20,4.48,West,Store A,No,Delivery,3,Afternoon
5/3/2024,Espresso,66,4.76,East,Store C,No,Delivery,2,Afternoon
5/3/2024,Espresso,5,5.42,East,Store D,No,Online,4,Evening
5/3/2024,Latte,51,4.72,West,Store D,No,In-store,1,Night
5/3/2024,Latte,22,4.72,East,Store B,Yes,Online,3,Night
5/3/2024,Latte,70,3.54,North,Store A,Yes,In-store,1,Night
5/3/2024,Mocha,67,3.06,South,Store C,No,In-store,1,Afternoon
5/3/2024,Mocha,72,3.05,East,Store A,Yes,Delivery,2,Afternoon
5/3/2024,Espresso,74,3.22,West,Store C,Yes,Delivery,1,Evening
5/3/2024,Latte,56,3.09,South,Store B,No,In-store,3,Morning
5/3/2024,Mocha,30,4.52,North,Store C,Yes,In-store,3,Evening
5/4/2024,Latte,9,4.83,South,Store D,Yes,In-store,4,Afternoon
5/4/2024,Mocha,55,4.21,East,Store D,No,In-store,2,Night
5/4/2024,Cappuccino,89,4.68,East,Store C,No,Online,3,Afternoon
5/4/2024,Mocha,63,4.56,West,Store C,No,Online,4,Evening
5/4/2024,Mocha,93,4.47,North,Store B,Yes,Online,2,Night
5/4/2024,Espresso,71,4.1,South,Store D,No,In-store,3,Night
5/4/2024,Espresso,90,4.23,West,Store A,Yes,Online,1,Night
5/4/2024,Espresso,99,4.18,East,Store C,No,Online,1,Afternoon
5/4/2024,Cappuccino,80,4.16,West,Store A,No,Online,1,Night
5/4/2024,Cappuccino,83,3.53,South,Store C,No,Delivery,2,Evening
5/4/2024,Latte,1,5.39,South,Store B,No,In-store,4,Afternoon
5/4/2024,Mocha,60,3.68,North,Store A,Yes,In-store,4,Morning
5/4/2024,Cappuccino,37,5.22,South,Store A,No,Online,1,Night
5/4/2024,Espresso,27,3.15,East,Store B,Yes,In-store,4,Evening
5/4/2024,Mocha,62,4.06,South,Store C,No,In-store,4,Evening
5/4/2024,Cappuccino,34,3.15,East,Store C,Yes,Delivery,2,Night
5/4/2024,Cappuccino,37,4.9,North,Store B,Yes,Delivery,3,Afternoon
5/4/2024,Latte,37,4.43,North,Store A,Yes,Online,4,Night
5/4/2024,Latte,48,5.09,East,Store D,Yes,In-store,1,Evening
5/4/2024,Cappuccino,50,4.22,North,Store A,Yes,Online,1,Afternoon
5/4/2024,Espresso,34,4.83,North,Store A,No,Delivery,2,Night
5/4/2024,Cappuccino,83,3.72,North,Store B,Yes,In-store,1,Afternoon
5/4/2024,Mocha,11,3.89,West,Store B,No,Delivery,3,Afternoon
5/4/2024,Latte,74,3.39,West,Store A,Yes,Online,3,Evening
5/5/2024,Latte,54,4.52,East,Store D,No,In-store,4,Night
5/5/2024,Espresso,80,4.39,South,Store D,No,Delivery,4,Night
5/5/2024,Mocha,40,4.9,West,Store C,Yes,In-store,3,Morning
5/5/2024,Latte,57,5.25,South,Store C,Yes,Delivery,4,Night
5/5/2024,Latte,26,3.89,West,Store B,Yes,Online,3,Afternoon
5/5/2024,Cappuccino,29,3.74,North,Store C,Yes,Delivery,2,Afternoon
5/5/2024,Mocha,24,4.91,West,Store A,Yes,Delivery,4,Evening
5/5/2024,Cappuccino,42,4.0,South,Store C,Yes,Online,2,Evening
