Promotion ID,Product,Promotion Type,Start Date,End Date,Regions Targeted,Success Rate (%)
P2650,Espresso,BOGO,4/20/2024,4/21/2024,North,10.94
P2651,Espresso,BOGO,4/20/2024,4/21/2024,East,57.64
P2652,Cappuccino,Free Sample,4/20/2024,4/21/2024,South,84.3
P2653,Latte,Free Sample,4/20/2024,4/21/2024,East,46.03
P2654,Mocha,Bundle,4/20/2024,4/21/2024,West,26.33
P2655,Espresso,Discount,4/20/2024,4/21/2024,East,87.29
P2656,Espresso,Free Sample,4/20/2024,4/21/2024,West,36.46
P2657,Mocha,Bundle,4/20/2024,4/21/2024,South,53.94
P2658,Mocha,Bundle,4/20/2024,4/21/2024,South,26.69
P2659,Latte,Free Sample,4/20/2024,4/21/2024,West,45.02
P2660,Cappuccino,Bundle,4/20/2024,4/21/2024,West,72.65
P2661,Mocha,Free Sample,4/20/2024,4/21/2024,East,89.51
P2662,Espresso,Bundle,4/20/2024,4/21/2024,South,61.22
P2663,Cappuccino,Discount,4/20/2024,4/21/2024,West,31.95
P2664,Mocha,Bundle,4/20/2024,4/21/2024,West,77.61
P2665,Mocha,Bundle,4/21/2024,4/22/2024,West,18.5
P2666,Espresso,Bundle,4/21/2024,4/22/2024,North,64.75
P2667,Latte,Bundle,4/21/2024,4/22/2024,West,71.93
P2668,Latte,Discount,4/21/2024,4/22/2024,West,81.56
P2669,Latte,Free Sample,4/21/2024,4/22/2024,North,63.81
P2670,Cappuccino,BOGO,4/21/2024,4/22/2024,East,87.26
P2671,Cappuccino,BOGO,4/21/2024,4/22/2024,West,76.62
P2672,Mocha,Free Sample,4/21/2024,4/22/2024,East,59.59
P2673,Mocha,BOGO,4/21/2024,4/22/2024,North,80.65
P2674,Cappuccino,Free Sample,4/21/2024,4/22/2024,North,56.92
P2675,Espresso,Bundle,4/21/2024,4/22/2024,West,25.27
P2676,Cappuccino,Bundle,4/21/2024,4/22/2024,North,25.12
P2677,Cappuccino,Discount,4/21/2024,4/22/2024,South,22.65
P2678,Cappuccino,Bundle,4/21/2024,4/22/2024,East,11.11
P2679,Espresso,BOGO,4/21/2024,4/22/2024,North,19.48
P2680,Mocha,Free Sample,4/21/2024,4/22/2024,South,85.7
P2681,Cappuccino,Bundle,4/21/2024,4/22/2024,South,31.45
P2682,Mocha,BOGO,4/21/2024,4/22/2024,South,22.76
P2683,Cappuccino,BOGO,4/21/2024,4/22/2024,West,34.64
P2684,Mocha,BOGO,4/21/2024,4/22/2024,North,45.14
P2685,Mocha,Discount,4/21/2024,4/22/2024,East,66.67
P2686,Cappuccino,BOGO,4/21/2024,4/22/2024,South,79.57
P2687,Espresso,Discount,4/21/2024,4/22/2024,East,15.57
P2688,Mocha,Discount,4/21/2024,4/22/2024,East,40.77
P2689,Cappuccino,Free Sample,4/22/2024,4/23/2024,East,33.85
P2690,Cappuccino,Discount,4/22/2024,4/23/2024,North,60.07
P2691,Espresso,BOGO,4/22/2024,4/23/2024,South,64.36
P2692,Latte,BOGO,4/22/2024,4/23/2024,South,75.29
P2693,Mocha,BOGO,4/22/2024,4/23/2024,North,89.7
P2694,Espresso,Bundle,4/22/2024,4/23/2024,West,78.72
P2695,Mocha,Discount,4/22/2024,4/23/2024,East,66.67
P2696,Espresso,BOGO,4/22/2024,4/23/2024,South,71.79
P2697,Latte,BOGO,4/22/2024,4/23/2024,North,51.07
P2698,Cappuccino,Discount,4/22/2024,4/23/2024,North,24.03
P2699,Espresso,Bundle,4/22/2024,4/23/2024,East,86.62
P2700,Cappuccino,Bundle,4/22/2024,4/23/2024,South,46.21
P2701,Cappuccino,Bundle,4/22/2024,4/23/2024,West,24.55
P2702,Espresso,Discount,4/22/2024,4/23/2024,South,66.43
P2703,Mocha,Discount,4/22/2024,4/23/2024,West,40.33
P2704,Cappuccino,Bundle,4/22/2024,4/23/2024,South,30.36
P2705,Latte,Discount,4/22/2024,4/23/2024,South,62.37
P2706,Latte,Free Sample,4/22/2024,4/23/2024,North,11.24
P2707,Latte,Discount,4/22/2024,4/23/2024,North,23.8
P2708,Latte,Discount,4/22/2024,4/23/2024,South,23.42
P2709,Latte,BOGO,4/22/2024,4/23/2024,East,16.59
P2710,Cappuccino,Free Sample,4/22/2024,4/23/2024,South,84.66
P2711,Espresso,Free Sample,4/22/2024,4/23/2024,East,78.7
P2712,Latte,Free Sample,4/22/2024,4/23/2024,East,70.94
P2713,Mocha,Free Sample,4/23/2024,4/24/2024,East,39.38
P2714,Latte,BOGO,4/23/2024,4/24/2024,East,76.18
P2715,Cappuccino,BOGO,4/23/2024,4/24/2024,West,14.52
P2716,Latte,Bundle,4/23/2024,4/24/2024,East,19.92
P2717,Cappuccino,BOGO,4/23/2024,4/24/2024,North,39.19
P2718,Latte,Free Sample,4/23/2024,4/24/2024,South,41.54
P2719,Mocha,Discount,4/23/2024,4/24/2024,South,47.79
P2720,Latte,Bundle,4/23/2024,4/24/2024,West,15.4
P2721,Cappuccino,Bundle,4/23/2024,4/24/2024,West,39.14
P2722,Mocha,Bundle,4/23/2024,4/24/2024,West,63.49
P2723,Espresso,Discount,4/23/2024,4/24/2024,East,25.13
P2724,Cappuccino,Free Sample,4/23/2024,4/24/2024,North,17.07
P2725,Espresso,Free Sample,4/23/2024,4/24/2024,East,32.65
P2726,Mocha,BOGO,4/23/2024,4/24/2024,North,87.62
P2727,Espresso,BOGO,4/23/2024,4/24/2024,East,70.06
P2728,Cappuccino,BOGO,4/23/2024,4/24/2024,East,54.69
P2729,Cappuccino,Discount,4/23/2024,4/24/2024,North,53.91
P2730,Cappuccino,Discount,4/23/2024,4/24/2024,South,50.18
P2731,Cappuccino,Free Sample,4/23/2024,4/24/2024,South,45.74
P2732,Cappuccino,Free Sample,4/23/2024,4/24/2024,South,69.34
P2733,Cappuccino,Free Sample,4/23/2024,4/24/2024,West,67.22
P2734,Latte,Free Sample,4/23/2024,4/24/2024,East,22.08
P2735,Latte,BOGO,4/23/2024,4/24/2024,South,70.92
P2736,Cappuccino,BOGO,4/23/2024,4/24/2024,South,21.16
P2737,Cappuccino,BOGO,4/24/2024,4/25/2024,South,65.81
P2738,Latte,Bundle,4/24/2024,4/25/2024,East,42.05
P2739,Mocha,Bundle,4/24/2024,4/25/2024,North,72.69
P2740,Espresso,Free Sample,4/24/2024,4/25/2024,East,46.33
P2741,Mocha,Free Sample,4/24/2024,4/25/2024,South,63.09
P2742,Mocha,Bundle,4/24/2024,4/25/2024,East,84.26
P2743,Mocha,Discount,4/24/2024,4/25/2024,East,71.59
P2744,Latte,BOGO,4/24/2024,4/25/2024,West,13.6
P2745,Mocha,Discount,4/24/2024,4/25/2024,East,13.05
P2746,Cappuccino,Discount,4/24/2024,4/25/2024,East,28.67
P2747,Cappuccino,BOGO,4/24/2024,4/25/2024,East,70.87
P2748,Cappuccino,Bundle,4/24/2024,4/25/2024,North,50.54
P2749,Latte,BOGO,4/24/2024,4/25/2024,West,16.81
P2750,Espresso,Free Sample,4/24/2024,4/25/2024,West,22.29
P2751,Latte,BOGO,4/24/2024,4/25/2024,South,22.16
P2752,Latte,Free Sample,4/24/2024,4/25/2024,West,78.06
P2753,Cappuccino,Free Sample,4/24/2024,4/25/2024,West,63.38
P2754,Cappuccino,Discount,4/24/2024,4/25/2024,West,18.0
P2755,Cappuccino,BOGO,4/24/2024,4/25/2024,East,58.45
P2756,Mocha,Bundle,4/24/2024,4/25/2024,South,44.91
P2757,Espresso,Free Sample,4/24/2024,4/25/2024,East,75.48
P2758,Latte,Discount,4/24/2024,4/25/2024,East,84.79
P2759,Latte,BOGO,4/24/2024,4/25/2024,North,60.53
P2760,Latte,Discount,4/24/2024,4/25/2024,North,51.49
P2761,Latte,BOGO,4/25/2024,4/26/2024,South,55.97
P2762,Latte,Bundle,4/25/2024,4/26/2024,South,19.78
P2763,Latte,Free Sample,4/25/2024,4/26/2024,South,40.4
P2764,Espresso,Discount,4/25/2024,4/26/2024,West,21.21
P2765,Latte,Bundle,4/25/2024,4/26/2024,North,54.24
P2766,Espresso,Discount,4/25/2024,4/26/2024,East,65.11
P2767,Cappuccino,Bundle,4/25/2024,4/26/2024,West,27.83
P2768,Mocha,Discount,4/25/2024,4/26/2024,East,79.72
P2769,Mocha,Free Sample,4/25/2024,4/26/2024,East,42.12
P2770,Latte,Free Sample,4/25/2024,4/26/2024,East,75.77
P2771,Mocha,Free Sample,4/25/2024,4/26/2024,West,29.76
P2772,Mocha,BOGO,4/25/2024,4/26/2024,East,45.88
P2773,Latte,Free Sample,4/25/2024,4/26/2024,South,44.86
P2774,Espresso,Bundle,4/25/2024,4/26/2024,South,21.6
P2775,Latte,Free Sample,4/25/2024,4/26/2024,West,45.79
P2776,Latte,Discount,4/25/2024,4/26/2024,West,62.08
P2777,Espresso,Bundle,4/25/2024,4/26/2024,East,67.97
P2778,Espresso,Bundle,4/25/2024,4/26/2024,South,80.9
P2779,Espresso,Bundle,4/25/2024,4/26/2024,West,77.07
P2780,Mocha,Bundle,4/25/2024,4/26/2024,South,66.82
P2781,Cappuccino,Free Sample,4/25/2024,4/26/2024,West,50.65
P2782,Cappuccino,BOGO,4/25/2024,4/26/2024,South,72.36
P2783,Cappuccino,Discount,4/25/2024,4/26/2024,North,39.43
P2784,Mocha,Free Sample,4/25/2024,4/26/2024,East,44.85
P2785,Cappuccino,Free Sample,4/26/2024,4/27/2024,North,15.44
P2786,Espresso,Free Sample,4/26/2024,4/27/2024,West,65.74
P2787,Cappuccino,Free Sample,4/26/2024,4/27/2024,West,48.49
P2788,Latte,BOGO,4/26/2024,4/27/2024,East,34.24
P2789,Espresso,Discount,4/26/2024,4/27/2024,South,45.82
P2790,Espresso,BOGO,4/26/2024,4/27/2024,North,15.6
P2791,Espresso,Free Sample,4/26/2024,4/27/2024,West,85.76
P2792,Espresso,Discount,4/26/2024,4/27/2024,North,78.43
P2793,Mocha,BOGO,4/26/2024,4/27/2024,South,65.85
P2794,Mocha,Discount,4/26/2024,4/27/2024,South,88.36
P2795,Mocha,Bundle,4/26/2024,4/27/2024,West,77.56
P2796,Mocha,BOGO,4/26/2024,4/27/2024,West,34.72
P2797,Cappuccino,Bundle,4/26/2024,4/27/2024,West,15.48
P2798,Cappuccino,Discount,4/26/2024,4/27/2024,South,71.47
P2799,Cappuccino,BOGO,4/26/2024,4/27/2024,North,28.54
P2800,Mocha,Free Sample,4/26/2024,4/27/2024,South,13.66
P2801,Cappuccino,Free Sample,4/26/2024,4/27/2024,North,38.84
P2802,Latte,Discount,4/26/2024,4/27/2024,South,52.28
P2803,Latte,Discount,4/26/2024,4/27/2024,East,47.37
P2804,Espresso,BOGO,4/26/2024,4/27/2024,West,31.03
P2805,Mocha,Free Sample,4/26/2024,4/27/2024,West,84.65
P2806,Espresso,Discount,4/26/2024,4/27/2024,North,35.16
P2807,Mocha,Free Sample,4/26/2024,4/27/2024,North,55.94
P2808,Cappuccino,BOGO,4/26/2024,4/27/2024,South,63.89
P2809,Latte,Discount,4/27/2024,4/28/2024,East,31.09
P2810,Latte,Bundle,4/27/2024,4/28/2024,East,28.99
P2811,Mocha,Free Sample,4/27/2024,4/28/2024,South,55.86
P2812,Latte,Bundle,4/27/2024,4/28/2024,East,74.44
P2813,Espresso,Bundle,4/27/2024,4/28/2024,West,52.64
P2814,Cappuccino,Bundle,4/27/2024,4/28/2024,North,40.07
P2815,Espresso,BOGO,4/27/2024,4/28/2024,East,79.49
P2816,Espresso,Free Sample,4/27/2024,4/28/2024,West,65.3
P2817,Espresso,Free Sample,4/27/2024,4/28/2024,East,54.41
P2818,Espresso,Bundle,4/27/2024,4/28/2024,South,36.31
P2819,Latte,Free Sample,4/27/2024,4/28/2024,East,41.58
P2820,Espresso,Free Sample,4/27/2024,4/28/2024,West,57.12
P2821,Cappuccino,Bundle,4/27/2024,4/28/2024,North,33.43
P2822,Cappuccino,Bundle,4/27/2024,4/28/2024,East,37.33
P2823,Cappuccino,Bundle,4/27/2024,4/28/2024,West,54.45
P2824,Mocha,Discount,4/27/2024,4/28/2024,West,57.76
P2825,Latte,BOGO,4/27/2024,4/28/2024,North,39.26
P2826,Cappuccino,BOGO,4/27/2024,4/28/2024,North,53.62
P2827,Espresso,Bundle,4/27/2024,4/28/2024,West,37.86
P2828,Espresso,Discount,4/27/2024,4/28/2024,North,74.02
P2829,Cappuccino,Free Sample,4/27/2024,4/28/2024,South,72.85
P2830,Mocha,Bundle,4/27/2024,4/28/2024,East,45.79
P2831,Cappuccino,Discount,4/27/2024,4/28/2024,North,50.58
P2832,Espresso,Free Sample,4/27/2024,4/28/2024,South,11.15
P2833,Cappuccino,Discount,4/28/2024,4/29/2024,East,86.24
P2834,Cappuccino,Free Sample,4/28/2024,4/29/2024,West,80.5
P2835,Latte,Bundle,4/28/2024,4/29/2024,North,50.13
P2836,Mocha,Bundle,4/28/2024,4/29/2024,West,70.12
P2837,Mocha,Free Sample,4/28/2024,4/29/2024,South,67.26
P2838,Mocha,Free Sample,4/28/2024,4/29/2024,North,77.11
P2839,Cappuccino,BOGO,4/28/2024,4/29/2024,West,30.89
P2840,Espresso,Bundle,4/28/2024,4/29/2024,West,36.78
P2841,Espresso,Discount,4/28/2024,4/29/2024,North,29.72
P2842,Mocha,Free Sample,4/28/2024,4/29/2024,North,77.88
P2843,Mocha,Free Sample,4/28/2024,4/29/2024,West,49.08
P2844,Mocha,Discount,4/28/2024,4/29/2024,East,34.27
P2845,Espresso,BOGO,4/28/2024,4/29/2024,South,78.8
P2846,Cappuccino,Free Sample,4/28/2024,4/29/2024,South,55.42
P2847,Latte,Bundle,4/28/2024,4/29/2024,West,38.3
P2848,Mocha,Bundle,4/28/2024,4/29/2024,North,43.42
P2849,Latte,Discount,4/28/2024,4/29/2024,North,85.63
P2850,Espresso,BOGO,4/28/2024,4/29/2024,East,89.95
P2851,Latte,Bundle,4/28/2024,4/29/2024,North,55.11
P2852,Latte,Discount,4/28/2024,4/29/2024,South,77.98
P2853,Mocha,Bundle,4/28/2024,4/29/2024,North,74.32
P2854,Cappuccino,Bundle,4/28/2024,4/29/2024,South,54.95
P2855,Mocha,Discount,4/28/2024,4/29/2024,East,82.99
P2856,Latte,BOGO,4/28/2024,4/29/2024,North,75.7
P2857,Mocha,BOGO,4/29/2024,4/30/2024,North,25.35
P2858,Latte,Bundle,4/29/2024,4/30/2024,South,29.11
P2859,Mocha,Discount,4/29/2024,4/30/2024,West,88.96
P2860,Mocha,BOGO,4/29/2024,4/30/2024,South,25.27
P2861,Mocha,Discount,4/29/2024,4/30/2024,West,36.09
P2862,Espresso,BOGO,4/29/2024,4/30/2024,North,11.56
P2863,Espresso,Bundle,4/29/2024,4/30/2024,North,21.35
P2864,Latte,Discount,4/29/2024,4/30/2024,East,60.57
P2865,Latte,BOGO,4/29/2024,4/30/2024,North,73.38
P2866,Mocha,BOGO,4/29/2024,4/30/2024,West,33.38
P2867,Espresso,Discount,4/29/2024,4/30/2024,East,47.76
P2868,Espresso,Discount,4/29/2024,4/30/2024,North,88.12
P2869,Mocha,BOGO,4/29/2024,4/30/2024,South,59.51
P2870,Latte,Bundle,4/29/2024,4/30/2024,West,36.07
P2871,Espresso,Free Sample,4/29/2024,4/30/2024,East,71.58
P2872,Cappuccino,Free Sample,4/29/2024,4/30/2024,West,30.42
P2873,Mocha,Discount,4/29/2024,4/30/2024,North,44.16
P2874,Espresso,Free Sample,4/29/2024,4/30/2024,East,41.05
P2875,Mocha,Free Sample,4/29/2024,4/30/2024,South,18.89
P2876,Cappuccino,Free Sample,4/29/2024,4/30/2024,South,71.71
P2877,Mocha,BOGO,4/29/2024,4/30/2024,West,88.38
P2878,Mocha,Bundle,4/29/2024,4/30/2024,North,23.09
P2879,Mocha,Free Sample,4/29/2024,4/30/2024,West,73.67
P2880,Latte,BOGO,4/29/2024,4/30/2024,East,75.69
P2881,Espresso,Bundle,4/30/2024,5/1/2024,North,16.07
P2882,Latte,BOGO,4/30/2024,5/1/2024,South,37.95
P2883,Espresso,Bundle,4/30/2024,5/1/2024,West,50.68
P2884,Mocha,Discount,4/30/2024,5/1/2024,South,77.0
P2885,Espresso,BOGO,4/30/2024,5/1/2024,South,10.37
P2886,Cappuccino,Discount,4/30/2024,5/1/2024,East,76.24
P2887,Latte,Discount,4/30/2024,5/1/2024,South,45.77
P2888,Cappuccino,BOGO,4/30/2024,5/1/2024,East,43.71
P2889,Espresso,BOGO,4/30/2024,5/1/2024,West,84.51
P2890,Espresso,Bundle,4/30/2024,5/1/2024,North,26.1
P2891,Mocha,Free Sample,4/30/2024,5/1/2024,South,42.0
P2892,Espresso,Discount,4/30/2024,5/1/2024,East,60.35
P2893,Latte,Bundle,4/30/2024,5/1/2024,North,35.48
P2894,Cappuccino,BOGO,4/30/2024,5/1/2024,West,72.22
P2895,Cappuccino,Discount,4/30/2024,5/1/2024,South,35.67
P2896,Latte,Free Sample,4/30/2024,5/1/2024,North,77.64
P2897,Cappuccino,BOGO,4/30/2024,5/1/2024,West,80.58
P2898,Mocha,Bundle,4/30/2024,5/1/2024,East,12.83
P2899,Latte,Free Sample,4/30/2024,5/1/2024,West,55.06
P2900,Espresso,Bundle,4/30/2024,5/1/2024,West,39.09
P2901,Espresso,Free Sample,4/30/2024,5/1/2024,East,50.06
P2902,Espresso,BOGO,4/30/2024,5/1/2024,South,40.1
P2903,Mocha,Bundle,4/30/2024,5/1/2024,North,40.13
P2904,Mocha,Free Sample,4/30/2024,5/1/2024,East,67.76
P2905,Cappuccino,Free Sample,5/1/2024,5/2/2024,South,73.7
P2906,Latte,Discount,5/1/2024,5/2/2024,East,63.42
P2907,Latte,BOGO,5/1/2024,5/2/2024,East,56.14
P2908,Cappuccino,Free Sample,5/1/2024,5/2/2024,East,72.33
P2909,Mocha,Free Sample,5/1/2024,5/2/2024,West,16.01
P2910,Latte,Discount,5/1/2024,5/2/2024,North,59.84
P2911,Espresso,Bundle,5/1/2024,5/2/2024,West,69.1
P2912,Mocha,Free Sample,5/1/2024,5/2/2024,West,67.79
P2913,Cappuccino,Free Sample,5/1/2024,5/2/2024,East,89.95
P2914,Latte,Discount,5/1/2024,5/2/2024,North,10.22
P2915,Mocha,BOGO,5/1/2024,5/2/2024,East,34.11
P2916,Latte,Discount,5/1/2024,5/2/2024,East,16.08
P2917,Latte,Bundle,5/1/2024,5/2/2024,South,66.91
P2918,Mocha,Bundle,5/1/2024,5/2/2024,West,88.5
P2919,Latte,BOGO,5/1/2024,5/2/2024,North,48.78
P2920,Cappuccino,Bundle,5/1/2024,5/2/2024,South,39.57
P2921,Mocha,Discount,5/1/2024,5/2/2024,North,27.28
P2922,Latte,BOGO,5/1/2024,5/2/2024,North,65.32
P2923,Mocha,Free Sample,5/1/2024,5/2/2024,West,52.51
P2924,Mocha,Discount,5/1/2024,5/2/2024,East,49.72
P2925,Latte,Free Sample,5/1/2024,5/2/2024,West,30.01
P2926,Cappuccino,Bundle,5/1/2024,5/2/2024,West,58.17
P2927,Latte,Discount,5/1/2024,5/2/2024,South,12.11
P2928,Espresso,Bundle,5/1/2024,5/2/2024,South,42.35
P2929,Mocha,Free Sample,5/2/2024,5/3/2024,South,21.36
P2930,Espresso,BOGO,5/2/2024,5/3/2024,West,32.41
P2931,Mocha,BOGO,5/2/2024,5/3/2024,North,54.61
P2932,Latte,Bundle,5/2/2024,5/3/2024,West,64.09
P2933,Latte,Bundle,5/2/2024,5/3/2024,North,43.77
P2934,Latte,Discount,5/2/2024,5/3/2024,South,36.72
P2935,Cappuccino,Bundle,5/2/2024,5/3/2024,South,79.88
P2936,Mocha,Bundle,5/2/2024,5/3/2024,South,55.67
P2937,Latte,Bundle,5/2/2024,5/3/2024,North,37.53
P2938,Mocha,BOGO,5/2/2024,5/3/2024,South,34.8
P2939,Espresso,BOGO,5/2/2024,5/3/2024,South,67.46
P2940,Mocha,Discount,5/2/2024,5/3/2024,West,27.4
P2941,Cappuccino,Free Sample,5/2/2024,5/3/2024,South,36.75
P2942,Espresso,BOGO,5/2/2024,5/3/2024,East,70.18
P2943,Mocha,Free Sample,5/2/2024,5/3/2024,South,83.15
P2944,Latte,Discount,5/2/2024,5/3/2024,North,24.63
P2945,Latte,BOGO,5/2/2024,5/3/2024,North,37.24
P2946,Latte,BOGO,5/2/2024,5/3/2024,East,86.01
P2947,Mocha,Bundle,5/2/2024,5/3/2024,South,26.9
P2948,Espresso,Free Sample,5/2/2024,5/3/2024,West,74.25
P2949,Latte,Free Sample,5/2/2024,5/3/2024,North,60.05
P2950,Mocha,BOGO,5/2/2024,5/3/2024,South,29.95
P2951,Mocha,BOGO,5/2/2024,5/3/2024,East,25.59
P2952,Espresso,Bundle,5/2/2024,5/3/2024,North,71.02
P2953,Espresso,Bundle,5/3/2024,5/4/2024,North,42.85
P2954,Cappuccino,Free Sample,5/3/2024,5/4/2024,West,44.55
P2955,Latte,Discount,5/3/2024,5/4/2024,North,12.89
P2956,Latte,Discount,5/3/2024,5/4/2024,North,31.91
P2957,Espresso,Bundle,5/3/2024,5/4/2024,North,55.63
P2958,Latte,Free Sample,5/3/2024,5/4/2024,East,37.34
P2959,Cappuccino,Free Sample,5/3/2024,5/4/2024,North,50.29
P2960,Latte,Free Sample,5/3/2024,5/4/2024,North,28.18
P2961,Mocha,Bundle,5/3/2024,5/4/2024,East,36.06
P2962,Mocha,Bundle,5/3/2024,5/4/2024,North,88.6
P2963,Latte,BOGO,5/3/2024,5/4/2024,West,25.29
P2964,Mocha,Free Sample,5/3/2024,5/4/2024,West,69.72
P2965,Latte,Discount,5/3/2024,5/4/2024,South,62.87
P2966,Latte,Free Sample,5/3/2024,5/4/2024,East,51.89
P2967,Espresso,Bundle,5/3/2024,5/4/2024,West,53.88
P2968,Espresso,Free Sample,5/3/2024,5/4/2024,West,19.31
P2969,Espresso,BOGO,5/3/2024,5/4/2024,East,70.71
P2970,Mocha,Free Sample,5/3/2024,5/4/2024,North,68.03
P2971,Cappuccino,Bundle,5/3/2024,5/4/2024,East,11.87
P2972,Cappuccino,Free Sample,5/3/2024,5/4/2024,West,37.66
P2973,Latte,Bundle,5/3/2024,5/4/2024,South,86.67
P2974,Latte,BOGO,5/3/2024,5/4/2024,East,35.83
P2975,Latte,Discount,5/3/2024,5/4/2024,North,43.82
P2976,Mocha,Discount,5/3/2024,5/4/2024,East,55.03
P2977,Cappuccino,BOGO,5/4/2024,5/5/2024,West,36.99
P2978,Mocha,Discount,5/4/2024,5/5/2024,South,28.52
P2979,Mocha,Discount,5/4/2024,5/5/2024,North,42.66
P2980,Cappuccino,Free Sample,5/4/2024,5/5/2024,North,63.9
P2981,Mocha,Discount,5/4/2024,5/5/2024,South,85.12
P2982,Mocha,Bundle,5/4/2024,5/5/2024,West,73.34
P2983,Mocha,Free Sample,5/4/2024,5/5/2024,South,45.47
P2984,Espresso,Bundle,5/4/2024,5/5/2024,East,77.76
P2985,Espresso,Bundle,5/4/2024,5/5/2024,South,68.96
P2986,Latte,Discount,5/4/2024,5/5/2024,West,16.48
P2987,Latte,Bundle,5/4/2024,5/5/2024,West,67.54
P2988,Espresso,BOGO,5/4/2024,5/5/2024,South,62.21
P2989,Cappuccino,Discount,5/4/2024,5/5/2024,East,68.29
P2990,Mocha,Discount,5/4/2024,5/5/2024,West,58.69
P2991,Latte,Free Sample,5/4/2024,5/5/2024,East,85.25
P2992,Latte,Discount,5/4/2024,5/5/2024,South,68.97
P2993,Cappuccino,Discount,5/4/2024,5/5/2024,South,29.56
P2994,Mocha,Discount,5/4/2024,5/5/2024,North,49.37
P2995,Latte,Free Sample,5/4/2024,5/5/2024,East,11.3
P2996,Mocha,Free Sample,5/4/2024,5/5/2024,East,11.58
P2997,Espresso,Bundle,5/4/2024,5/5/2024,East,72.03
P2998,Latte,Bundle,5/4/2024,5/5/2024,West,83.86
P2999,Latte,Discount,5/4/2024,5/5/2024,West,40.9
P3000,Latte,BOGO,5/4/2024,5/5/2024,South,68.7
P3001,Cappuccino,Free Sample,5/5/2024,5/6/2024,West,76.04
P3002,Mocha,BOGO,5/5/2024,5/6/2024,North,84.81
P3003,Espresso,Bundle,5/5/2024,5/6/2024,East,13.99
P3004,Latte,Bundle,5/5/2024,5/6/2024,West,12.84
P3005,Mocha,Discount,5/5/2024,5/6/2024,East,71.09
P3006,Latte,Bundle,5/5/2024,5/6/2024,South,29.25
P3007,Cappuccino,Free Sample,5/5/2024,5/6/2024,North,59.95
P3008,Latte,BOGO,5/5/2024,5/6/2024,East,79.39
P3009,Cappuccino,Free Sample,5/5/2024,5/6/2024,East,13.58
P3010,Mocha,BOGO,5/5/2024,5/6/2024,South,27.57
P3011,Espresso,Discount,5/5/2024,5/6/2024,South,76.23
P3012,Latte,Bundle,5/5/2024,5/6/2024,West,81.26
P3013,Latte,Free Sample,5/5/2024,5/6/2024,West,68.48
P3014,Cappuccino,BOGO,5/5/2024,5/6/2024,South,69.35
P3015,Latte,BOGO,5/5/2024,5/6/2024,South,76.28
P3016,Cappuccino,Bundle,5/5/2024,5/6/2024,West,46.46
P3017,Espresso,Discount,5/5/2024,5/6/2024,East,36.06
P3018,Espresso,BOGO,5/5/2024,5/6/2024,East,27.73
P3019,Espresso,Discount,5/5/2024,5/6/2024,North,55.72
P3020,Espresso,Free Sample,5/5/2024,5/6/2024,West,26.02
P3021,Espresso,Bundle,5/5/2024,5/6/2024,North,41.49
P3022,Latte,Bundle,5/5/2024,5/6/2024,South,42.3
P3023,Latte,Free Sample,5/5/2024,5/6/2024,West,74.43
P3024,Espresso,BOGO,5/5/2024,5/6/2024,West,52.66
P3025,Cappuccino,Free Sample,5/6/2024,5/7/2024,West,71.27
P3026,Mocha,Bundle,5/6/2024,5/7/2024,North,34.82
P3027,Latte,BOGO,5/6/2024,5/7/2024,West,17.13
P3028,Latte,Bundle,5/6/2024,5/7/2024,South,30.12
P3029,Latte,Free Sample,5/6/2024,5/7/2024,East,65.42
P3030,Espresso,Bundle,5/6/2024,5/7/2024,West,24.49
P3031,Espresso,Free Sample,5/6/2024,5/7/2024,East,26.46
P3032,Mocha,Bundle,5/6/2024,5/7/2024,North,11.88
P3033,Latte,Discount,5/6/2024,5/7/2024,East,40.87
P3034,Espresso,Bundle,5/6/2024,5/7/2024,East,74.44
P3035,Mocha,Discount,5/6/2024,5/7/2024,North,19.85
P3036,Mocha,Free Sample,5/6/2024,5/7/2024,West,21.06
P3037,Cappuccino,Free Sample,5/6/2024,5/7/2024,South,87.37
P3038,Espresso,Free Sample,5/6/2024,5/7/2024,West,50.64
P3039,Espresso,BOGO,5/6/2024,5/7/2024,South,81.47
P3040,Cappuccino,BOGO,5/6/2024,5/7/2024,North,42.12
P3041,Cappuccino,Free Sample,5/6/2024,5/7/2024,North,40.67
P3042,Espresso,BOGO,5/6/2024,5/7/2024,South,56.56
P3043,Cappuccino,Free Sample,5/6/2024,5/7/2024,South,81.27
P3044,Mocha,BOGO,5/6/2024,5/7/2024,South,66.51
P3045,Mocha,BOGO,5/6/2024,5/7/2024,South,88.73
P3046,Cappuccino,Free Sample,5/6/2024,5/7/2024,South,56.3
P3047,Espresso,Discount,5/6/2024,5/7/2024,South,46.33
P3048,Cappuccino,BOGO,5/6/2024,5/7/2024,East,89.83
P3049,Latte,Discount,5/7/2024,5/8/2024,West,65.61
P3050,Espresso,Free Sample,5/7/2024,5/8/2024,East,35.93
P3051,Mocha,Free Sample,5/7/2024,5/8/2024,East,11.94
P3052,Latte,BOGO,5/7/2024,5/8/2024,West,65.44
P3053,Latte,BOGO,5/7/2024,5/8/2024,South,34.58
P3054,Espresso,Bundle,5/7/2024,5/8/2024,South,31.13
P3055,Espresso,Bundle,5/7/2024,5/8/2024,North,32.04
P3056,Cappuccino,Bundle,5/7/2024,5/8/2024,East,81.73
